gene	Sum_IC
MGI:1915609	16.34123920227253
MGI:1915975	1.2039728043259361
MGI:1915162	3.9120230054281455
MGI:1919494	18.461502738472618
MGI:1916575	13.122363377404326
MGI:1921461	0.916290731874155
MGI:1914330	5.809142990314028
MGI:1923671	10.414313176302118
MGI:1916778	2.525728644308255
MGI:1920717	6.214608098422191
